"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1",3.0817859172821,3.09214305877686,2.92499995231628,2.99285697937012,1238319600,2.53031921386719
"2",3.00178599357605,3.06964302062988,2.99357104301453,3.05928611755371,847260400,2.58648133277893
"3",3.06321406364441,3.0785710811615,3.01428604125977,3.03749990463257,834741600,2.5680627822876
"4",3.0699999332428,3.09035706520081,3.04571390151978,3.05250000953674,797106800,2.58074426651001
"5",3.08750009536743,3.32071399688721,3.04107093811035,3.30607104301453,3349298400,2.79512643814087
"6",3.38392901420593,3.49285697937012,3.33750009536743,3.46428608894348,2952880000,2.92888998985291
"7",3.42642903327942,3.45642900466919,3.39642906188965,3.4214289188385,1440252800,2.89265608787537
"8",3.37821388244629,3.39499998092651,3.32964301109314,3.37928605079651,1312690400,2.85702681541443
"9",3.41714310646057,3.47321391105652,3.40892910957336,3.46785688400269,1244076400,2.93190932273865
"10",3.48428606987,3.48571395874023,3.38642907142639,3.3910710811615,1646260000,2.8669912815094
